grid_id,x_coord,y_coord,year,count_31,count_32,count_33,count_total,cluster_n,is_cluster,value_added_31,labor_total_31,wages_total_31,machinery_31,computers_31,value_added_32,labor_total_32,wages_total_32,machinery_32,computers_32,value_added_33,labor_total_33,wages_total_33,machinery_33,computers_33,dist_usa_km,dist_cdmx_km,dist_port_km
2810,1308792.029,2236649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.2226867,2050.732137,1732.943437
2810,1308792.029,2236649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.2226867,2050.732137,1732.943437
2811,1308792.029,2241649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.1006714,2054.167279,1737.131024
2811,1308792.029,2241649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.1006714,2054.167279,1737.131024
2811,1308792.029,2241649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.1006714,2054.167279,1737.131024
2811,1308792.029,2241649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.1006714,2054.167279,1737.131024
2812,1308792.029,2246649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0606379,2057.608837,1741.322897
2812,1308792.029,2246649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0606379,2057.608837,1741.322897
2812,1308792.029,2246649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0606379,2057.608837,1741.322897
2812,1308792.029,2246649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0606379,2057.608837,1741.322897
2813,1308792.029,2251649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.1046084,2061.056778,1745.519026
2813,1308792.029,2251649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.1046084,2061.056778,1745.519026
2813,1308792.029,2251649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.1046084,2061.056778,1745.519026
2813,1308792.029,2251649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.1046084,2061.056778,1745.519026
2814,1308792.029,2256649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.234585,2064.51107,1749.71938
2814,1308792.029,2256649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.234585,2064.51107,1749.71938
2814,1308792.029,2256649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.234585,2064.51107,1749.71938
2814,1308792.029,2256649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.234585,2064.51107,1749.71938
2815,1308792.029,2261649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.4525412,2067.971681,1753.923928
2815,1308792.029,2261649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.4525412,2067.971681,1753.923928
2815,1308792.029,2261649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.4525412,2067.971681,1753.923928
2815,1308792.029,2261649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.4525412,2067.971681,1753.923928
2816,1308792.029,2266649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.7604148,2071.438579,1758.132641
2816,1308792.029,2266649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.7604148,2071.438579,1758.132641
2816,1308792.029,2266649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.7604148,2071.438579,1758.132641
2816,1308792.029,2266649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.7604148,2071.438579,1758.132641
2817,1308792.029,2271649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.1600985,2074.911734,1762.345489
2817,1308792.029,2271649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.1600985,2074.911734,1762.345489
2817,1308792.029,2271649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.1600985,2074.911734,1762.345489
2817,1308792.029,2271649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.1600985,2074.911734,1762.345489
2818,1308792.029,2276649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.6534315,2078.391113,1766.562442
2818,1308792.029,2276649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.6534315,2078.391113,1766.562442
2818,1308792.029,2276649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.6534315,2078.391113,1766.562442
2818,1308792.029,2276649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.6534315,2078.391113,1766.562442
2819,1308792.029,2281649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.2421904,2081.876686,1770.78347
2819,1308792.029,2281649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.2421904,2081.876686,1770.78347
2819,1308792.029,2281649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.2421904,2081.876686,1770.78347
2819,1308792.029,2281649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.2421904,2081.876686,1770.78347
2820,1308792.029,2286649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.9280806,2085.368421,1775.008545
2820,1308792.029,2286649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.9280806,2085.368421,1775.008545
2820,1308792.029,2286649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.9280806,2085.368421,1775.008545
2820,1308792.029,2286649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.9280806,2085.368421,1775.008545
2821,1308792.029,2291649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.7127266,2088.866287,1779.237638
2821,1308792.029,2291649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.7127266,2088.866287,1779.237638
2821,1308792.029,2291649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.7127266,2088.866287,1779.237638
2821,1308792.029,2291649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.7127266,2088.866287,1779.237638
2822,1308792.029,2296649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.5976632,2092.370254,1783.470721
2822,1308792.029,2296649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.5976632,2092.370254,1783.470721
2822,1308792.029,2296649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.5976632,2092.370254,1783.470721
2822,1308792.029,2296649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.5976632,2092.370254,1783.470721
2823,1308792.029,2301649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.5843267,2095.880291,1787.707764
2823,1308792.029,2301649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.5843267,2095.880291,1787.707764
2823,1308792.029,2301649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.5843267,2095.880291,1787.707764
2823,1308792.029,2301649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.5843267,2095.880291,1787.707764
2824,1308792.029,2306649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.6740462,2099.396368,1791.94874
2824,1308792.029,2306649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.6740462,2099.396368,1791.94874
2824,1308792.029,2306649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.6740462,2099.396368,1791.94874
2824,1308792.029,2306649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.6740462,2099.396368,1791.94874
2825,1308792.029,2311649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.8680355,2102.918455,1796.193622
2825,1308792.029,2311649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.8680355,2102.918455,1796.193622
2825,1308792.029,2311649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.8680355,2102.918455,1796.193622
2825,1308792.029,2311649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.8680355,2102.918455,1796.193622
2826,1308792.029,2316649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.1673852,2106.44652,1800.44238
2826,1308792.029,2316649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.1673852,2106.44652,1800.44238
2826,1308792.029,2316649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.1673852,2106.44652,1800.44238
2826,1308792.029,2316649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.1673852,2106.44652,1800.44238
2827,1313792.029,1706649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681.4583775,1726.113133,1317.906034
2827,1313792.029,1706649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681.4583775,1726.113133,1317.906034
2827,1313792.029,1706649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681.4583775,1726.113133,1317.906034
2827,1313792.029,1706649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681.4583775,1726.113133,1317.906034
2828,1313792.029,1711649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676.7651693,1728.660598,1321.40363
2828,1313792.029,1711649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676.7651693,1728.660598,1321.40363
2828,1313792.029,1711649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676.7651693,1728.660598,1321.40363
2828,1313792.029,1711649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676.7651693,1728.660598,1321.40363
2829,1313792.029,1716649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.0763858,1731.218755,1324.910861
2829,1313792.029,1716649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.0763858,1731.218755,1324.910861
2829,1313792.029,1716649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.0763858,1731.218755,1324.910861
2829,1313792.029,1716649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.0763858,1731.218755,1324.910861
2830,1313792.029,1721649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667.3921205,1733.787557,1328.427653
2830,1313792.029,1721649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667.3921205,1733.787557,1328.427653
2830,1313792.029,1721649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667.3921205,1733.787557,1328.427653
2830,1313792.029,1721649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667.3921205,1733.787557,1328.427653
2831,1313792.029,1726649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.712469,1736.366957,1331.953928
2831,1313792.029,1726649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.712469,1736.366957,1331.953928
2831,1313792.029,1726649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.712469,1736.366957,1331.953928
2831,1313792.029,1726649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.712469,1736.366957,1331.953928
2832,1313792.029,1731649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.0375299,1738.956907,1335.489612
2832,1313792.029,1731649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.0375299,1738.956907,1335.489612
2832,1313792.029,1731649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.0375299,1738.956907,1335.489612
2832,1313792.029,1731649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.0375299,1738.956907,1335.489612
2833,1313792.029,1736649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.3674041,1741.55736,1339.034631
2833,1313792.029,1736649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.3674041,1741.55736,1339.034631
2833,1313792.029,1736649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.3674041,1741.55736,1339.034631
2833,1313792.029,1736649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.3674041,1741.55736,1339.034631
2834,1313792.029,1741649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.7021958,1744.16827,1342.588909
2834,1313792.029,1741649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.7021958,1744.16827,1342.588909
2834,1313792.029,1741649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.7021958,1744.16827,1342.588909
2834,1313792.029,1741649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.7021958,1744.16827,1342.588909
2835,1313792.029,1746649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.0420118,1746.78959,1346.152375
2835,1313792.029,1746649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.0420118,1746.78959,1346.152375
2835,1313792.029,1746649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.0420118,1746.78959,1346.152375
2835,1313792.029,1746649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.0420118,1746.78959,1346.152375
2836,1313792.029,1751649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.3869619,1749.421272,1349.724956
2836,1313792.029,1751649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.3869619,1749.421272,1349.724956
2836,1313792.029,1751649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.3869619,1749.421272,1349.724956
2836,1313792.029,1751649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.3869619,1749.421272,1349.724956
2837,1313792.029,1756649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.7371591,1752.06327,1353.306578
2837,1313792.029,1756649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.7371591,1752.06327,1353.306578
2837,1313792.029,1756649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.7371591,1752.06327,1353.306578
2837,1313792.029,1756649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.7371591,1752.06327,1353.306578
2838,1313792.029,1761649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.0927196,1754.715537,1356.897171
2838,1313792.029,1761649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.0927196,1754.715537,1356.897171
2838,1313792.029,1761649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.0927196,1754.715537,1356.897171
2838,1313792.029,1761649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.0927196,1754.715537,1356.897171
2839,1313792.029,1766649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.4537628,1757.378028,1360.496663
2839,1313792.029,1766649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.4537628,1757.378028,1360.496663
2839,1313792.029,1766649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.4537628,1757.378028,1360.496663
2839,1313792.029,1766649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.4537628,1757.378028,1360.496663
2840,1313792.029,1771649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620.8204116,1760.050695,1364.104984
2840,1313792.029,1771649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620.8204116,1760.050695,1364.104984
2840,1313792.029,1771649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620.8204116,1760.050695,1364.104984
2840,1313792.029,1771649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620.8204116,1760.050695,1364.104984
2841,1313792.029,1776649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616.1927925,1762.733492,1367.722064
2841,1313792.029,1776649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616.1927925,1762.733492,1367.722064
2841,1313792.029,1776649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616.1927925,1762.733492,1367.722064
2841,1313792.029,1776649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616.1927925,1762.733492,1367.722064
2842,1313792.029,1781649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.5710357,1765.426373,1371.347835
2842,1313792.029,1781649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.5710357,1765.426373,1371.347835
2842,1313792.029,1781649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.5710357,1765.426373,1371.347835
2842,1313792.029,1781649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.5710357,1765.426373,1371.347835
2843,1313792.029,1786649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.9552749,1768.129292,1374.982226
2843,1313792.029,1786649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.9552749,1768.129292,1374.982226
2843,1313792.029,1786649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.9552749,1768.129292,1374.982226
2843,1313792.029,1786649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.9552749,1768.129292,1374.982226
2844,1313792.029,1791649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.3456481,1770.842203,1378.62517
2844,1313792.029,1791649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.3456481,1770.842203,1378.62517
2844,1313792.029,1791649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.3456481,1770.842203,1378.62517
2844,1313792.029,1791649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.3456481,1770.842203,1378.62517
2845,1313792.029,1796649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.7422973,1773.565061,1382.276599
2845,1313792.029,1796649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.7422973,1773.565061,1382.276599
2845,1313792.029,1796649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.7422973,1773.565061,1382.276599
2845,1313792.029,1796649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.7422973,1773.565061,1382.276599
2846,1313792.029,1801649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.1453684,1776.297819,1385.936447
2846,1313792.029,1801649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.1453684,1776.297819,1385.936447
2846,1313792.029,1801649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.1453684,1776.297819,1385.936447
2846,1313792.029,1801649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.1453684,1776.297819,1385.936447
2847,1313792.029,1806649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.555012,1779.040431,1389.604646
2847,1313792.029,1806649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.555012,1779.040431,1389.604646
2847,1313792.029,1806649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.555012,1779.040431,1389.604646
2847,1313792.029,1806649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.555012,1779.040431,1389.604646
2848,1313792.029,1811649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.971383,1781.792853,1393.281131
2848,1313792.029,1811649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.971383,1781.792853,1393.281131
2848,1313792.029,1811649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.971383,1781.792853,1393.281131
2848,1313792.029,1811649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.971383,1781.792853,1393.281131
2849,1313792.029,1816649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.3946413,1784.555039,1396.965837
2849,1313792.029,1816649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.3946413,1784.555039,1396.965837
2849,1313792.029,1816649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.3946413,1784.555039,1396.965837
2849,1313792.029,1816649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.3946413,1784.555039,1396.965837
2850,1313792.029,1821649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.8249511,1787.326943,1400.658698
2850,1313792.029,1821649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.8249511,1787.326943,1400.658698
2850,1313792.029,1821649.062,2019,0,0,0,0,0,0,,,,,,,,,,,,,,,,574.8249511,1787.326943,1400.658698
2850,1313792.029,1821649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.8249511,1787.326943,1400.658698
2851,1313792.029,1826649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.2624821,1790.108521,1404.359649
2851,1313792.029,1826649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.2624821,1790.108521,1404.359649
2851,1313792.029,1826649.062,2019,0,0,0,0,0,0,,,,,,,,,,,,,,,,570.2624821,1790.108521,1404.359649
2851,1313792.029,1826649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.2624821,1790.108521,1404.359649
2852,1313792.029,1831649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.707409,1792.899727,1408.068629
2852,1313792.029,1831649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.707409,1792.899727,1408.068629
2852,1313792.029,1831649.062,2019,0,0,0,0,0,0,,,,,,,,,,,,,,,,565.707409,1792.899727,1408.068629
2852,1313792.029,1831649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.707409,1792.899727,1408.068629
2853,1313792.029,1836649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.1599119,1795.700517,1411.785572
2853,1313792.029,1836649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.1599119,1795.700517,1411.785572
2853,1313792.029,1836649.062,2019,0,0,0,0,0,0,,,,,,,,,,,,,,,,561.1599119,1795.700517,1411.785572
2853,1313792.029,1836649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.1599119,1795.700517,1411.785572
2854,1313792.029,1846649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.0883941,1801.330669,1419.2431
2854,1313792.029,1846649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.0883941,1801.330669,1419.2431
2854,1313792.029,1846649.062,2019,0,0,0,0,0,0,,,,,,,,,,,,,,,,552.0883941,1801.330669,1419.2431
2854,1313792.029,1846649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.0883941,1801.330669,1419.2431
